id,domain,task_count,raw_command,token_index,token,gold_boundary_label,gold_task_token_label
CK-3735,temel_bilgisayar,2,şu boş alana bir boşluk bırak sonra bekle,7,bekle,B-TASK,DİĞER
CK-3739,temel_bilgisayar,1,ekran okuyucunun sesini hızlandırma sadece seviyesini azalt,0,ekran,O,O
CK-3739,temel_bilgisayar,1,ekran okuyucunun sesini hızlandırma sadece seviyesini azalt,1,okuyucunun,O,O
CK-3739,temel_bilgisayar,1,ekran okuyucunun sesini hızlandırma sadece seviyesini azalt,2,sesini,O,O
CK-3739,temel_bilgisayar,1,ekran okuyucunun sesini hızlandırma sadece seviyesini azalt,3,hızlandırma,O,O
CK-3739,temel_bilgisayar,1,ekran okuyucunun sesini hızlandırma sadece seviyesini azalt,4,sadece,O,O
CK-3739,temel_bilgisayar,1,ekran okuyucunun sesini hızlandırma sadece seviyesini azalt,5,seviyesini,B-TASK,AZALT
CK-3739,temel_bilgisayar,1,ekran okuyucunun sesini hızlandırma sadece seviyesini azalt,6,azalt,I-TASK,AZALT
CK-3740,temel_bilgisayar,2,görev çubuğundan takvimi göster ve bugünün tarihini seç,0,görev,O,O
CK-3740,temel_bilgisayar,2,görev çubuğundan takvimi göster ve bugünün tarihini seç,1,çubuğundan,O,O
CK-3740,temel_bilgisayar,2,görev çubuğundan takvimi göster ve bugünün tarihini seç,2,takvimi,B-TASK,DİĞER
CK-3740,temel_bilgisayar,2,görev çubuğundan takvimi göster ve bugünün tarihini seç,3,göster,I-TASK,DİĞER
CK-3740,temel_bilgisayar,2,görev çubuğundan takvimi göster ve bugünün tarihini seç,4,ve,O,O
CK-3740,temel_bilgisayar,2,görev çubuğundan takvimi göster ve bugünün tarihini seç,5,bugünün,B-TASK,SEÇ
CK-3740,temel_bilgisayar,2,görev çubuğundan takvimi göster ve bugünün tarihini seç,6,tarihini,I-TASK,SEÇ
CK-3740,temel_bilgisayar,2,görev çubuğundan takvimi göster ve bugünün tarihini seç,7,seç,I-TASK,SEÇ
CK-3750,temel_bilgisayar,2,şu açık listeyi aşağı indir en sondaki öğeyi göster,0,şu,O,O
CK-3750,temel_bilgisayar,2,şu açık listeyi aşağı indir en sondaki öğeyi göster,1,açık,B-TASK,KAYDIR
CK-3750,temel_bilgisayar,2,şu açık listeyi aşağı indir en sondaki öğeyi göster,2,listeyi,I-TASK,KAYDIR
CK-3750,temel_bilgisayar,2,şu açık listeyi aşağı indir en sondaki öğeyi göster,3,aşağı,I-TASK,KAYDIR
CK-3750,temel_bilgisayar,2,şu açık listeyi aşağı indir en sondaki öğeyi göster,4,indir,I-TASK,KAYDIR
CK-3750,temel_bilgisayar,2,şu açık listeyi aşağı indir en sondaki öğeyi göster,5,en,B-TASK,DİĞER
CK-3750,temel_bilgisayar,2,şu açık listeyi aşağı indir en sondaki öğeyi göster,6,sondaki,I-TASK,DİĞER
CK-3750,temel_bilgisayar,2,şu açık listeyi aşağı indir en sondaki öğeyi göster,7,öğeyi,I-TASK,DİĞER
CK-3750,temel_bilgisayar,2,şu açık listeyi aşağı indir en sondaki öğeyi göster,8,göster,I-TASK,DİĞER
CK-3752,temel_bilgisayar,2,son kullandığım klasörü aç ve görünümü listeye çevir,0,son,B-TASK,AÇ
CK-3752,temel_bilgisayar,2,son kullandığım klasörü aç ve görünümü listeye çevir,1,kullandığım,I-TASK,AÇ
CK-3752,temel_bilgisayar,2,son kullandığım klasörü aç ve görünümü listeye çevir,2,klasörü,I-TASK,AÇ
CK-3752,temel_bilgisayar,2,son kullandığım klasörü aç ve görünümü listeye çevir,3,aç,I-TASK,AÇ
CK-3752,temel_bilgisayar,2,son kullandığım klasörü aç ve görünümü listeye çevir,4,ve,O,O
CK-3752,temel_bilgisayar,2,son kullandığım klasörü aç ve görünümü listeye çevir,5,görünümü,B-TASK,DEĞİŞTİR
CK-3752,temel_bilgisayar,2,son kullandığım klasörü aç ve görünümü listeye çevir,6,listeye,I-TASK,DEĞİŞTİR
CK-3752,temel_bilgisayar,2,son kullandığım klasörü aç ve görünümü listeye çevir,7,çevir,I-TASK,DEĞİŞTİR
CK-3758,tarayıcı_internet,1,yanlış oldu geri dön önceki sayfaya git,0,yanlış,O,O
CK-3758,tarayıcı_internet,1,yanlış oldu geri dön önceki sayfaya git,1,oldu,O,O
CK-3758,tarayıcı_internet,1,yanlış oldu geri dön önceki sayfaya git,2,geri,B-TASK,GİT
CK-3758,tarayıcı_internet,1,yanlış oldu geri dön önceki sayfaya git,3,dön,I-TASK,GİT
CK-3758,tarayıcı_internet,1,yanlış oldu geri dön önceki sayfaya git,4,önceki,I-TASK,GİT
CK-3758,tarayıcı_internet,1,yanlış oldu geri dön önceki sayfaya git,5,sayfaya,I-TASK,GİT
CK-3758,tarayıcı_internet,1,yanlış oldu geri dön önceki sayfaya git,6,git,I-TASK,GİT
CK-3759,tarayıcı_internet,1,sağdaki sekmeye değil soldaki sekmeye geç,0,sağdaki,O,O
CK-3759,tarayıcı_internet,1,sağdaki sekmeye değil soldaki sekmeye geç,1,sekmeye,O,O
CK-3759,tarayıcı_internet,1,sağdaki sekmeye değil soldaki sekmeye geç,2,değil,O,O
CK-3759,tarayıcı_internet,1,sağdaki sekmeye değil soldaki sekmeye geç,3,soldaki,B-TASK,SEKME_DEĞİŞTİR
CK-3759,tarayıcı_internet,1,sağdaki sekmeye değil soldaki sekmeye geç,4,sekmeye,I-TASK,SEKME_DEĞİŞTİR
CK-3759,tarayıcı_internet,1,sağdaki sekmeye değil soldaki sekmeye geç,5,geç,I-TASK,SEKME_DEĞİŞTİR
CK-3762,tarayıcı_internet,1,sayfayı biraz aşağı kaydır formun devamı görünsün,0,sayfayı,B-TASK,KAYDIR
CK-3762,tarayıcı_internet,1,sayfayı biraz aşağı kaydır formun devamı görünsün,1,biraz,I-TASK,KAYDIR
CK-3762,tarayıcı_internet,1,sayfayı biraz aşağı kaydır formun devamı görünsün,2,aşağı,I-TASK,KAYDIR
CK-3762,tarayıcı_internet,1,sayfayı biraz aşağı kaydır formun devamı görünsün,3,kaydır,I-TASK,KAYDIR
CK-3762,tarayıcı_internet,1,sayfayı biraz aşağı kaydır formun devamı görünsün,4,formun,O,O
CK-3762,tarayıcı_internet,1,sayfayı biraz aşağı kaydır formun devamı görünsün,5,devamı,O,O
CK-3762,tarayıcı_internet,1,sayfayı biraz aşağı kaydır formun devamı görünsün,6,görünsün,O,O
CK-3766,tarayıcı_internet,1,sekmeleri karıştırdım toplantı sekmesine dön,0,sekmeleri,O,O
CK-3766,tarayıcı_internet,1,sekmeleri karıştırdım toplantı sekmesine dön,1,karıştırdım,O,O
CK-3766,tarayıcı_internet,1,sekmeleri karıştırdım toplantı sekmesine dön,2,toplantı,B-TASK,SEKME_DEĞİŞTİR
CK-3766,tarayıcı_internet,1,sekmeleri karıştırdım toplantı sekmesine dön,3,sekmesine,I-TASK,SEKME_DEĞİŞTİR
CK-3766,tarayıcı_internet,1,sekmeleri karıştırdım toplantı sekmesine dön,4,dön,I-TASK,SEKME_DEĞİŞTİR
CK-3767,tarayıcı_internet,2,açık sayfada iletişim kısmını ara ve oraya git,0,açık,O,O
CK-3767,tarayıcı_internet,2,açık sayfada iletişim kısmını ara ve oraya git,1,sayfada,O,O
CK-3767,tarayıcı_internet,2,açık sayfada iletişim kısmını ara ve oraya git,2,iletişim,B-TASK,ARA
CK-3767,tarayıcı_internet,2,açık sayfada iletişim kısmını ara ve oraya git,3,kısmını,I-TASK,ARA
CK-3767,tarayıcı_internet,2,açık sayfada iletişim kısmını ara ve oraya git,4,ara,I-TASK,ARA
CK-3767,tarayıcı_internet,2,açık sayfada iletişim kısmını ara ve oraya git,5,ve,O,O
CK-3767,tarayıcı_internet,2,açık sayfada iletişim kısmını ara ve oraya git,6,oraya,B-TASK,GİT
CK-3767,tarayıcı_internet,2,açık sayfada iletişim kısmını ara ve oraya git,7,git,I-TASK,GİT
CK-3770,tarayıcı_internet,1,tarayıcıda geçmişe girme sadece son kapatılan sekmeyi geri getir,0,tarayıcıda,O,O
CK-3770,tarayıcı_internet,1,tarayıcıda geçmişe girme sadece son kapatılan sekmeyi geri getir,1,geçmişe,O,O
CK-3770,tarayıcı_internet,1,tarayıcıda geçmişe girme sadece son kapatılan sekmeyi geri getir,2,girme,O,O
CK-3770,tarayıcı_internet,1,tarayıcıda geçmişe girme sadece son kapatılan sekmeyi geri getir,3,sadece,O,O
CK-3770,tarayıcı_internet,1,tarayıcıda geçmişe girme sadece son kapatılan sekmeyi geri getir,4,son,B-TASK,DİĞER
CK-3770,tarayıcı_internet,1,tarayıcıda geçmişe girme sadece son kapatılan sekmeyi geri getir,5,kapatılan,I-TASK,DİĞER
CK-3770,tarayıcı_internet,1,tarayıcıda geçmişe girme sadece son kapatılan sekmeyi geri getir,6,sekmeyi,I-TASK,DİĞER
CK-3770,tarayıcı_internet,1,tarayıcıda geçmişe girme sadece son kapatılan sekmeyi geri getir,7,geri,I-TASK,DİĞER
CK-3770,tarayıcı_internet,1,tarayıcıda geçmişe girme sadece son kapatılan sekmeyi geri getir,8,getir,I-TASK,DİĞER
CK-3771,tarayıcı_internet,2,sayfanın üstündeki menüyü göster ve başvurular kısmına geç,0,sayfanın,B-TASK,DİĞER
CK-3771,tarayıcı_internet,2,sayfanın üstündeki menüyü göster ve başvurular kısmına geç,1,üstündeki,I-TASK,DİĞER
CK-3771,tarayıcı_internet,2,sayfanın üstündeki menüyü göster ve başvurular kısmına geç,2,menüyü,I-TASK,DİĞER
CK-3771,tarayıcı_internet,2,sayfanın üstündeki menüyü göster ve başvurular kısmına geç,3,göster,I-TASK,DİĞER
CK-3771,tarayıcı_internet,2,sayfanın üstündeki menüyü göster ve başvurular kısmına geç,4,ve,O,O
CK-3771,tarayıcı_internet,2,sayfanın üstündeki menüyü göster ve başvurular kısmına geç,5,başvurular,B-TASK,GEÇ
CK-3771,tarayıcı_internet,2,sayfanın üstündeki menüyü göster ve başvurular kısmına geç,6,kısmına,I-TASK,GEÇ
CK-3771,tarayıcı_internet,2,sayfanın üstündeki menüyü göster ve başvurular kısmına geç,7,geç,I-TASK,GEÇ
CK-3780,tarayıcı_internet,1,sekmeyi yenilemeden adres çubuğuna yeni sorguyu yaz,0,sekmeyi,O,O
CK-3780,tarayıcı_internet,1,sekmeyi yenilemeden adres çubuğuna yeni sorguyu yaz,1,yenilemeden,O,O
CK-3780,tarayıcı_internet,1,sekmeyi yenilemeden adres çubuğuna yeni sorguyu yaz,2,adres,B-TASK,YAZ
CK-3780,tarayıcı_internet,1,sekmeyi yenilemeden adres çubuğuna yeni sorguyu yaz,3,çubuğuna,I-TASK,YAZ
CK-3780,tarayıcı_internet,1,sekmeyi yenilemeden adres çubuğuna yeni sorguyu yaz,4,yeni,I-TASK,YAZ
CK-3780,tarayıcı_internet,1,sekmeyi yenilemeden adres çubuğuna yeni sorguyu yaz,5,sorguyu,I-TASK,YAZ
CK-3780,tarayıcı_internet,1,sekmeyi yenilemeden adres çubuğuna yeni sorguyu yaz,6,yaz,I-TASK,YAZ
CK-3787,tarayıcı_internet,1,bağlantıyı yeni pencerede değil aynı sekmede aç,0,bağlantıyı,O,O
CK-3787,tarayıcı_internet,1,bağlantıyı yeni pencerede değil aynı sekmede aç,1,yeni,O,O
CK-3787,tarayıcı_internet,1,bağlantıyı yeni pencerede değil aynı sekmede aç,2,pencerede,O,O
CK-3787,tarayıcı_internet,1,bağlantıyı yeni pencerede değil aynı sekmede aç,3,değil,O,O
CK-3787,tarayıcı_internet,1,bağlantıyı yeni pencerede değil aynı sekmede aç,4,aynı,B-TASK,AÇ
CK-3787,tarayıcı_internet,1,bağlantıyı yeni pencerede değil aynı sekmede aç,5,sekmede,I-TASK,AÇ
CK-3787,tarayıcı_internet,1,bağlantıyı yeni pencerede değil aynı sekmede aç,6,aç,I-TASK,AÇ
CK-3789,tarayıcı_internet,2,açık sekmeleri listele ve içinde başvuru geçeni bul,0,açık,B-TASK,DİĞER
CK-3789,tarayıcı_internet,2,açık sekmeleri listele ve içinde başvuru geçeni bul,1,sekmeleri,I-TASK,DİĞER
CK-3789,tarayıcı_internet,2,açık sekmeleri listele ve içinde başvuru geçeni bul,2,listele,I-TASK,DİĞER
CK-3789,tarayıcı_internet,2,açık sekmeleri listele ve içinde başvuru geçeni bul,3,ve,O,O
CK-3789,tarayıcı_internet,2,açık sekmeleri listele ve içinde başvuru geçeni bul,4,içinde,B-TASK,BUL
CK-3789,tarayıcı_internet,2,açık sekmeleri listele ve içinde başvuru geçeni bul,5,başvuru,I-TASK,BUL
CK-3789,tarayıcı_internet,2,açık sekmeleri listele ve içinde başvuru geçeni bul,6,geçeni,I-TASK,BUL
CK-3789,tarayıcı_internet,2,açık sekmeleri listele ve içinde başvuru geçeni bul,7,bul,I-TASK,BUL
CK-3790,tarayıcı_internet,2,sayfayı yukarı kaydır başlığı tekrar görmek istiyorum,0,sayfayı,B-TASK,KAYDIR
CK-3790,tarayıcı_internet,2,sayfayı yukarı kaydır başlığı tekrar görmek istiyorum,1,yukarı,I-TASK,KAYDIR
CK-3790,tarayıcı_internet,2,sayfayı yukarı kaydır başlığı tekrar görmek istiyorum,2,kaydır,I-TASK,KAYDIR
CK-3790,tarayıcı_internet,2,sayfayı yukarı kaydır başlığı tekrar görmek istiyorum,3,başlığı,B-TASK,YİNELE
CK-3790,tarayıcı_internet,2,sayfayı yukarı kaydır başlığı tekrar görmek istiyorum,4,tekrar,I-TASK,YİNELE
CK-3790,tarayıcı_internet,2,sayfayı yukarı kaydır başlığı tekrar görmek istiyorum,5,görmek,I-TASK,YİNELE
CK-3790,tarayıcı_internet,2,sayfayı yukarı kaydır başlığı tekrar görmek istiyorum,6,istiyorum,I-TASK,YİNELE
CK-3793,tarayıcı_internet,2,yanlış sayfa açıldı geri git ve aramayı yinele,0,yanlış,O,O
CK-3793,tarayıcı_internet,2,yanlış sayfa açıldı geri git ve aramayı yinele,1,sayfa,O,O
CK-3793,tarayıcı_internet,2,yanlış sayfa açıldı geri git ve aramayı yinele,2,açıldı,O,O
CK-3793,tarayıcı_internet,2,yanlış sayfa açıldı geri git ve aramayı yinele,3,geri,B-TASK,GİT
CK-3793,tarayıcı_internet,2,yanlış sayfa açıldı geri git ve aramayı yinele,4,git,I-TASK,GİT
CK-3793,tarayıcı_internet,2,yanlış sayfa açıldı geri git ve aramayı yinele,5,ve,O,O
CK-3793,tarayıcı_internet,2,yanlış sayfa açıldı geri git ve aramayı yinele,6,aramayı,B-TASK,YİNELE
CK-3793,tarayıcı_internet,2,yanlış sayfa açıldı geri git ve aramayı yinele,7,yinele,I-TASK,YİNELE
CK-3794,tarayıcı_internet,2,tarayıcıdaki büyütmeyi 100 yap sonra sayfayı yenile,0,tarayıcıdaki,B-TASK,BÜYÜT
CK-3794,tarayıcı_internet,2,tarayıcıdaki büyütmeyi 100 yap sonra sayfayı yenile,1,büyütmeyi,I-TASK,BÜYÜT
CK-3794,tarayıcı_internet,2,tarayıcıdaki büyütmeyi 100 yap sonra sayfayı yenile,2,100,I-TASK,BÜYÜT
CK-3794,tarayıcı_internet,2,tarayıcıdaki büyütmeyi 100 yap sonra sayfayı yenile,3,yap,I-TASK,BÜYÜT
CK-3794,tarayıcı_internet,2,tarayıcıdaki büyütmeyi 100 yap sonra sayfayı yenile,4,sonra,O,O
CK-3794,tarayıcı_internet,2,tarayıcıdaki büyütmeyi 100 yap sonra sayfayı yenile,5,sayfayı,B-TASK,YİNELE
CK-3794,tarayıcı_internet,2,tarayıcıdaki büyütmeyi 100 yap sonra sayfayı yenile,6,yenile,I-TASK,YİNELE
CK-3805,ofis_metin_düzenleme,1,Word'de son paragrafın altına boş satır ekle,0,Word'de,O,O
CK-3805,ofis_metin_düzenleme,1,Word'de son paragrafın altına boş satır ekle,1,son,B-TASK,BOŞLUK
CK-3805,ofis_metin_düzenleme,1,Word'de son paragrafın altına boş satır ekle,2,paragrafın,I-TASK,BOŞLUK
CK-3805,ofis_metin_düzenleme,1,Word'de son paragrafın altına boş satır ekle,3,altına,I-TASK,BOŞLUK
CK-3805,ofis_metin_düzenleme,1,Word'de son paragrafın altına boş satır ekle,4,boş,I-TASK,BOŞLUK
CK-3805,ofis_metin_düzenleme,1,Word'de son paragrafın altına boş satır ekle,5,satır,I-TASK,BOŞLUK
CK-3805,ofis_metin_düzenleme,1,Word'de son paragrafın altına boş satır ekle,6,ekle,I-TASK,BOŞLUK
CK-3806,ofis_metin_düzenleme,1,tabloyu seçmeden toplam satırını bul,0,tabloyu,O,O
CK-3806,ofis_metin_düzenleme,1,tabloyu seçmeden toplam satırını bul,1,seçmeden,O,O
CK-3806,ofis_metin_düzenleme,1,tabloyu seçmeden toplam satırını bul,2,toplam,B-TASK,BUL
CK-3806,ofis_metin_düzenleme,1,tabloyu seçmeden toplam satırını bul,3,satırını,I-TASK,BUL
CK-3806,ofis_metin_düzenleme,1,tabloyu seçmeden toplam satırını bul,4,bul,I-TASK,BUL
CK-3812,ofis_metin_düzenleme,1,Excel'de oran sütununu yüzde biçimine değiştir,0,Excel'de,O,O
CK-3812,ofis_metin_düzenleme,1,Excel'de oran sütununu yüzde biçimine değiştir,1,oran,B-TASK,DEĞİŞTİR
CK-3812,ofis_metin_düzenleme,1,Excel'de oran sütununu yüzde biçimine değiştir,2,sütununu,I-TASK,DEĞİŞTİR
CK-3812,ofis_metin_düzenleme,1,Excel'de oran sütununu yüzde biçimine değiştir,3,yüzde,I-TASK,DEĞİŞTİR
CK-3812,ofis_metin_düzenleme,1,Excel'de oran sütununu yüzde biçimine değiştir,4,biçimine,I-TASK,DEĞİŞTİR
CK-3812,ofis_metin_düzenleme,1,Excel'de oran sütununu yüzde biçimine değiştir,5,değiştir,I-TASK,DEĞİŞTİR
CK-3821,ofis_metin_düzenleme,1,sunum notları bölümüne kısa bir boşluk bırak,0,sunum,B-TASK,BOŞLUK
CK-3821,ofis_metin_düzenleme,1,sunum notları bölümüne kısa bir boşluk bırak,1,notları,I-TASK,BOŞLUK
CK-3821,ofis_metin_düzenleme,1,sunum notları bölümüne kısa bir boşluk bırak,2,bölümüne,I-TASK,BOŞLUK
CK-3821,ofis_metin_düzenleme,1,sunum notları bölümüne kısa bir boşluk bırak,3,kısa,I-TASK,BOŞLUK
CK-3821,ofis_metin_düzenleme,1,sunum notları bölümüne kısa bir boşluk bırak,4,bir,I-TASK,BOŞLUK
CK-3821,ofis_metin_düzenleme,1,sunum notları bölümüne kısa bir boşluk bırak,5,boşluk,I-TASK,BOŞLUK
CK-3821,ofis_metin_düzenleme,1,sunum notları bölümüne kısa bir boşluk bırak,6,bırak,I-TASK,BOŞLUK
CK-3822,ofis_metin_düzenleme,1,belgedeki çift boşlukları tek boşluğa çevir,0,belgedeki,O,O
CK-3822,ofis_metin_düzenleme,1,belgedeki çift boşlukları tek boşluğa çevir,1,çift,B-TASK,DEĞİŞTİR
CK-3822,ofis_metin_düzenleme,1,belgedeki çift boşlukları tek boşluğa çevir,2,boşlukları,I-TASK,DEĞİŞTİR
CK-3822,ofis_metin_düzenleme,1,belgedeki çift boşlukları tek boşluğa çevir,3,tek,I-TASK,DEĞİŞTİR
CK-3822,ofis_metin_düzenleme,1,belgedeki çift boşlukları tek boşluğa çevir,4,boşluğa,I-TASK,DEĞİŞTİR
CK-3822,ofis_metin_düzenleme,1,belgedeki çift boşlukları tek boşluğa çevir,5,çevir,I-TASK,DEĞİŞTİR
CK-3825,ofis_metin_düzenleme,2,açık olan metinde sonuç başlığını bul ve altını çiz,0,açık,O,O
CK-3825,ofis_metin_düzenleme,2,açık olan metinde sonuç başlığını bul ve altını çiz,1,olan,O,O
CK-3825,ofis_metin_düzenleme,2,açık olan metinde sonuç başlığını bul ve altını çiz,2,metinde,O,O
CK-3825,ofis_metin_düzenleme,2,açık olan metinde sonuç başlığını bul ve altını çiz,3,sonuç,B-TASK,BUL
CK-3825,ofis_metin_düzenleme,2,açık olan metinde sonuç başlığını bul ve altını çiz,4,başlığını,I-TASK,BUL
CK-3825,ofis_metin_düzenleme,2,açık olan metinde sonuç başlığını bul ve altını çiz,5,bul,I-TASK,BUL
CK-3825,ofis_metin_düzenleme,2,açık olan metinde sonuç başlığını bul ve altını çiz,6,ve,O,O
CK-3825,ofis_metin_düzenleme,2,açık olan metinde sonuç başlığını bul ve altını çiz,7,altını,B-TASK,DİĞER
CK-3825,ofis_metin_düzenleme,2,açık olan metinde sonuç başlığını bul ve altını çiz,8,çiz,I-TASK,DİĞER
CK-3828,ofis_metin_düzenleme,2,Excel'deki filtreyi temizle sonra tabloyu en üste kaydır,0,Excel'deki,B-TASK,SİL
CK-3828,ofis_metin_düzenleme,2,Excel'deki filtreyi temizle sonra tabloyu en üste kaydır,1,filtreyi,I-TASK,SİL
CK-3828,ofis_metin_düzenleme,2,Excel'deki filtreyi temizle sonra tabloyu en üste kaydır,2,temizle,I-TASK,SİL
CK-3828,ofis_metin_düzenleme,2,Excel'deki filtreyi temizle sonra tabloyu en üste kaydır,3,sonra,O,O
CK-3828,ofis_metin_düzenleme,2,Excel'deki filtreyi temizle sonra tabloyu en üste kaydır,4,tabloyu,B-TASK,KAYDIR
CK-3828,ofis_metin_düzenleme,2,Excel'deki filtreyi temizle sonra tabloyu en üste kaydır,5,en,I-TASK,KAYDIR
CK-3828,ofis_metin_düzenleme,2,Excel'deki filtreyi temizle sonra tabloyu en üste kaydır,6,üste,I-TASK,KAYDIR
CK-3828,ofis_metin_düzenleme,2,Excel'deki filtreyi temizle sonra tabloyu en üste kaydır,7,kaydır,I-TASK,KAYDIR
CK-3829,ofis_metin_düzenleme,1,paragrafı seçmeden önce imleci giriş kısmına götür,0,paragrafı,O,O
CK-3829,ofis_metin_düzenleme,1,paragrafı seçmeden önce imleci giriş kısmına götür,1,seçmeden,O,O
CK-3829,ofis_metin_düzenleme,1,paragrafı seçmeden önce imleci giriş kısmına götür,2,önce,O,O
CK-3829,ofis_metin_düzenleme,1,paragrafı seçmeden önce imleci giriş kısmına götür,3,imleci,B-TASK,GİT
CK-3829,ofis_metin_düzenleme,1,paragrafı seçmeden önce imleci giriş kısmına götür,4,giriş,I-TASK,GİT
CK-3829,ofis_metin_düzenleme,1,paragrafı seçmeden önce imleci giriş kısmına götür,5,kısmına,I-TASK,GİT
