model,id,domain,task_count,raw_command,token_index,token,gold_boundary,pred_boundary,gold_task,pred_task,boundary_correct,task_correct,both_correct,normalized
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,4,geç,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,5,sayfayı,B-TASK,B-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,6,yenile,I-TASK,I-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,7,erişim,B-TASK,B-TASK,ARA,ARA,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,8,ara,I-TASK,I-TASK,ARA,ARA,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,9,bağlantıya,B-TASK,B-TASK,TIKLA,TIKLA,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,10,tıkla,I-TASK,I-TASK,TIKLA,TIKLA,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,11,pdfi,B-TASK,B-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-3195,tarayıcı_internet,5,geri dönme önceki sekmeye geç sayfayı yenile erişim ara bağlantıya tıkla pdfi indir,12,indir,I-TASK,I-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-3232,tarayıcı_internet,1,indirme deme şu pdfi indirir misin,0,indirme,O,O,O,O,True,True,True,False
Gemini,CK-3232,tarayıcı_internet,1,indirme deme şu pdfi indirir misin,1,deme,O,O,O,O,True,True,True,False
Gemini,CK-3232,tarayıcı_internet,1,indirme deme şu pdfi indirir misin,2,şu,B-TASK,O,İNDİR,O,False,False,False,False
Gemini,CK-3232,tarayıcı_internet,1,indirme deme şu pdfi indirir misin,3,pdfi,I-TASK,B-TASK,İNDİR,İNDİR,False,True,False,False
Gemini,CK-3232,tarayıcı_internet,1,indirme deme şu pdfi indirir misin,4,indirir,I-TASK,I-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-3232,tarayıcı_internet,1,indirme deme şu pdfi indirir misin,5,misin,I-TASK,O,İNDİR,O,False,False,False,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,0,ana,O,O,O,O,True,True,True,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,1,sayfaya,O,O,O,O,True,True,True,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,2,gitme,O,O,O,O,True,True,True,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,3,raporlar,B-TASK,B-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,4,sekmesine,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,5,geç,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,6,listeyi,B-TASK,B-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,7,kaydır,I-TASK,I-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,8,formu,B-TASK,B-TASK,GÖNDER,GÖNDER,True,True,True,False
Gemini,CK-3249,tarayıcı_internet,3,ana sayfaya gitme raporlar sekmesine geç listeyi kaydır formu gönder,9,gönder,I-TASK,I-TASK,GÖNDER,GÖNDER,True,True,True,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,0,geri,O,O,O,O,True,True,True,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,1,gitme,O,O,O,O,True,True,True,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,2,yan,B-TASK,B-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,3,sekmeye,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,4,geç,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,5,sayfayı,B-TASK,B-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,6,yenile,I-TASK,I-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,7,duyuru,B-TASK,B-TASK,ARA,ARA,True,True,True,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,8,ara,I-TASK,I-TASK,ARA,ARA,True,True,True,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,9,sonuca,B-TASK,B-TASK,TIKLA,TIKLA,True,True,True,False
Gemini,CK-3251,tarayıcı_internet,4,geri gitme yan sekmeye geç sayfayı yenile duyuru ara sonuca tıkla,10,tıkla,I-TASK,I-TASK,TIKLA,TIKLA,True,True,True,False
Gemini,CK-3258,ofis_metin_düzenleme,1,şu yazı biraz büyüse iyi,0,şu,B-TASK,O,BÜYÜT,O,False,False,False,False
Gemini,CK-3258,ofis_metin_düzenleme,1,şu yazı biraz büyüse iyi,1,yazı,I-TASK,B-TASK,BÜYÜT,BÜYÜT,False,True,False,False
Gemini,CK-3258,ofis_metin_düzenleme,1,şu yazı biraz büyüse iyi,2,biraz,I-TASK,O,BÜYÜT,O,False,False,False,False
Gemini,CK-3258,ofis_metin_düzenleme,1,şu yazı biraz büyüse iyi,3,büyüse,I-TASK,I-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-3258,ofis_metin_düzenleme,1,şu yazı biraz büyüse iyi,4,iyi,I-TASK,O,BÜYÜT,O,False,False,False,False
Gemini,CK-3263,ofis_metin_düzenleme,4,renk değiştirme tabloyu seç kopyala alta yapıştır kaydet,0,renk,O,O,O,O,True,True,True,False
Gemini,CK-3263,ofis_metin_düzenleme,4,renk değiştirme tabloyu seç kopyala alta yapıştır kaydet,1,değiştirme,O,O,O,O,True,True,True,False
Gemini,CK-3263,ofis_metin_düzenleme,4,renk değiştirme tabloyu seç kopyala alta yapıştır kaydet,2,tabloyu,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-3263,ofis_metin_düzenleme,4,renk değiştirme tabloyu seç kopyala alta yapıştır kaydet,3,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-3263,ofis_metin_düzenleme,4,renk değiştirme tabloyu seç kopyala alta yapıştır kaydet,4,kopyala,B-TASK,B-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-3263,ofis_metin_düzenleme,4,renk değiştirme tabloyu seç kopyala alta yapıştır kaydet,5,alta,B-TASK,B-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-3263,ofis_metin_düzenleme,4,renk değiştirme tabloyu seç kopyala alta yapıştır kaydet,6,yapıştır,I-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-3263,ofis_metin_düzenleme,4,renk değiştirme tabloyu seç kopyala alta yapıştır kaydet,7,kaydet,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-3313,temel_bilgisayar,2,parlaklığı düşürme yalnız bildirim merkezini aç sonra kapat,0,parlaklığı,O,O,O,O,True,True,True,False
Gemini,CK-3313,temel_bilgisayar,2,parlaklığı düşürme yalnız bildirim merkezini aç sonra kapat,1,düşürme,O,O,O,O,True,True,True,False
Gemini,CK-3313,temel_bilgisayar,2,parlaklığı düşürme yalnız bildirim merkezini aç sonra kapat,2,yalnız,O,O,O,O,True,True,True,False
Gemini,CK-3313,temel_bilgisayar,2,parlaklığı düşürme yalnız bildirim merkezini aç sonra kapat,3,bildirim,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3313,temel_bilgisayar,2,parlaklığı düşürme yalnız bildirim merkezini aç sonra kapat,4,merkezini,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3313,temel_bilgisayar,2,parlaklığı düşürme yalnız bildirim merkezini aç sonra kapat,5,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3313,temel_bilgisayar,2,parlaklığı düşürme yalnız bildirim merkezini aç sonra kapat,6,sonra,O,O,O,O,True,True,True,False
Gemini,CK-3313,temel_bilgisayar,2,parlaklığı düşürme yalnız bildirim merkezini aç sonra kapat,7,kapat,B-TASK,B-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3319,temel_bilgisayar,3,erişim ayarını aç kontrastı artır pencereyi kaydır,0,erişim,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3319,temel_bilgisayar,3,erişim ayarını aç kontrastı artır pencereyi kaydır,1,ayarını,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3319,temel_bilgisayar,3,erişim ayarını aç kontrastı artır pencereyi kaydır,2,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3319,temel_bilgisayar,3,erişim ayarını aç kontrastı artır pencereyi kaydır,3,kontrastı,B-TASK,B-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-3319,temel_bilgisayar,3,erişim ayarını aç kontrastı artır pencereyi kaydır,4,artır,I-TASK,I-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-3319,temel_bilgisayar,3,erişim ayarını aç kontrastı artır pencereyi kaydır,5,pencereyi,B-TASK,B-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3319,temel_bilgisayar,3,erişim ayarını aç kontrastı artır pencereyi kaydır,6,kaydır,I-TASK,I-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3331,tarayıcı_internet,1,arama motorunda erişilebilir tasarım ara,0,arama,O,O,O,O,True,True,True,False
Gemini,CK-3331,tarayıcı_internet,1,arama motorunda erişilebilir tasarım ara,1,motorunda,O,O,O,O,True,True,True,False
Gemini,CK-3331,tarayıcı_internet,1,arama motorunda erişilebilir tasarım ara,2,erişilebilir,B-TASK,B-TASK,ARA,ARA,True,True,True,False
Gemini,CK-3331,tarayıcı_internet,1,arama motorunda erişilebilir tasarım ara,3,tasarım,I-TASK,I-TASK,ARA,ARA,True,True,True,False
Gemini,CK-3331,tarayıcı_internet,1,arama motorunda erişilebilir tasarım ara,4,ara,I-TASK,I-TASK,ARA,ARA,True,True,True,False
Gemini,CK-3340,tarayıcı_internet,3,adres çubuğuna git site adresini yaz enter bas,0,adres,B-TASK,B-TASK,GİT,GİT,True,True,True,False
Gemini,CK-3340,tarayıcı_internet,3,adres çubuğuna git site adresini yaz enter bas,1,çubuğuna,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-3340,tarayıcı_internet,3,adres çubuğuna git site adresini yaz enter bas,2,git,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-3340,tarayıcı_internet,3,adres çubuğuna git site adresini yaz enter bas,3,site,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3340,tarayıcı_internet,3,adres çubuğuna git site adresini yaz enter bas,4,adresini,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3340,tarayıcı_internet,3,adres çubuğuna git site adresini yaz enter bas,5,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3340,tarayıcı_internet,3,adres çubuğuna git site adresini yaz enter bas,6,enter,B-TASK,B-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-3340,tarayıcı_internet,3,adres çubuğuna git site adresini yaz enter bas,7,bas,I-TASK,I-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,0,adres,B-TASK,B-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,1,çubuğuna,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,2,geç,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,3,eski,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,4,adresi,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,5,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,6,kes,B-TASK,B-TASK,KES,KES,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,7,yeni,B-TASK,B-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,8,adresi,I-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-3347,tarayıcı_internet,4,adres çubuğuna geç eski adresi seç kes yeni adresi yapıştır,9,yapıştır,I-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-3368,ofis_metin_düzenleme,3,yeni belge oluştur adını yaz kaydet,0,yeni,B-TASK,B-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3368,ofis_metin_düzenleme,3,yeni belge oluştur adını yaz kaydet,1,belge,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3368,ofis_metin_düzenleme,3,yeni belge oluştur adını yaz kaydet,2,oluştur,I-TASK,I-TASK,YENİ_OLUŞTUR,YENİ_OLUŞTUR,True,True,True,False
Gemini,CK-3368,ofis_metin_düzenleme,3,yeni belge oluştur adını yaz kaydet,3,adını,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3368,ofis_metin_düzenleme,3,yeni belge oluştur adını yaz kaydet,4,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3368,ofis_metin_düzenleme,3,yeni belge oluştur adını yaz kaydet,5,kaydet,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-3369,ofis_metin_düzenleme,3,paragraf başına git boşluk bırak yazıya devam yaz,0,paragraf,B-TASK,B-TASK,GİT,GİT,True,True,True,False
Gemini,CK-3369,ofis_metin_düzenleme,3,paragraf başına git boşluk bırak yazıya devam yaz,1,başına,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-3369,ofis_metin_düzenleme,3,paragraf başına git boşluk bırak yazıya devam yaz,2,git,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-3369,ofis_metin_düzenleme,3,paragraf başına git boşluk bırak yazıya devam yaz,3,boşluk,B-TASK,B-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-3369,ofis_metin_düzenleme,3,paragraf başına git boşluk bırak yazıya devam yaz,4,bırak,I-TASK,I-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-3369,ofis_metin_düzenleme,3,paragraf başına git boşluk bırak yazıya devam yaz,5,yazıya,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3369,ofis_metin_düzenleme,3,paragraf başına git boşluk bırak yazıya devam yaz,6,devam,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3369,ofis_metin_düzenleme,3,paragraf başına git boşluk bırak yazıya devam yaz,7,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-3370,ofis_metin_düzenleme,3,yazdırma yapma sadece önizlemeyi aç sayfayı kaydır belgeyi kaydet,0,yazdırma,O,O,O,O,True,True,True,False
Gemini,CK-3370,ofis_metin_düzenleme,3,yazdırma yapma sadece önizlemeyi aç sayfayı kaydır belgeyi kaydet,1,yapma,O,O,O,O,True,True,True,False
Gemini,CK-3370,ofis_metin_düzenleme,3,yazdırma yapma sadece önizlemeyi aç sayfayı kaydır belgeyi kaydet,2,sadece,O,O,O,O,True,True,True,False
Gemini,CK-3370,ofis_metin_düzenleme,3,yazdırma yapma sadece önizlemeyi aç sayfayı kaydır belgeyi kaydet,3,önizlemeyi,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3370,ofis_metin_düzenleme,3,yazdırma yapma sadece önizlemeyi aç sayfayı kaydır belgeyi kaydet,4,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-3370,ofis_metin_düzenleme,3,yazdırma yapma sadece önizlemeyi aç sayfayı kaydır belgeyi kaydet,5,sayfayı,B-TASK,B-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3370,ofis_metin_düzenleme,3,yazdırma yapma sadece önizlemeyi aç sayfayı kaydır belgeyi kaydet,6,kaydır,I-TASK,I-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-3370,ofis_metin_düzenleme,3,yazdırma yapma sadece önizlemeyi aç sayfayı kaydır belgeyi kaydet,7,belgeyi,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-3370,ofis_metin_düzenleme,3,yazdırma yapma sadece önizlemeyi aç sayfayı kaydır belgeyi kaydet,8,kaydet,I-TASK,I-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-3483,dosya_yazılım_geliştirme,1,satırı kes,0,satırı,B-TASK,B-TASK,KES,KES,True,True,True,False
Gemini,CK-3483,dosya_yazılım_geliştirme,1,satırı kes,1,kes,I-TASK,I-TASK,KES,KES,True,True,True,False
Gemini,CK-3489,dosya_yazılım_geliştirme,2,debug panelini kapat buildi yinele,0,debug,B-TASK,B-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3489,dosya_yazılım_geliştirme,2,debug panelini kapat buildi yinele,1,panelini,I-TASK,I-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3489,dosya_yazılım_geliştirme,2,debug panelini kapat buildi yinele,2,kapat,I-TASK,I-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3489,dosya_yazılım_geliştirme,2,debug panelini kapat buildi yinele,3,buildi,B-TASK,B-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-3489,dosya_yazılım_geliştirme,2,debug panelini kapat buildi yinele,4,yinele,I-TASK,I-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-3492,dosya_yazılım_geliştirme,3,satırı kes dosyayı kaydet repoya yükle,0,satırı,B-TASK,B-TASK,KES,KES,True,True,True,False
Gemini,CK-3492,dosya_yazılım_geliştirme,3,satırı kes dosyayı kaydet repoya yükle,1,kes,I-TASK,I-TASK,KES,KES,True,True,True,False
Gemini,CK-3492,dosya_yazılım_geliştirme,3,satırı kes dosyayı kaydet repoya yükle,2,dosyayı,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-3492,dosya_yazılım_geliştirme,3,satırı kes dosyayı kaydet repoya yükle,3,kaydet,I-TASK,I-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-3492,dosya_yazılım_geliştirme,3,satırı kes dosyayı kaydet repoya yükle,4,repoya,B-TASK,B-TASK,YÜKLE,YÜKLE,True,True,True,False
Gemini,CK-3492,dosya_yazılım_geliştirme,3,satırı kes dosyayı kaydet repoya yükle,5,yükle,I-TASK,I-TASK,YÜKLE,YÜKLE,True,True,True,False
Gemini,CK-3494,dosya_yazılım_geliştirme,3,paket indirme dosyayı yükle logu yazdır terminali kapat,0,paket,O,O,O,O,True,True,True,False
Gemini,CK-3494,dosya_yazılım_geliştirme,3,paket indirme dosyayı yükle logu yazdır terminali kapat,1,indirme,O,O,O,O,True,True,True,False
Gemini,CK-3494,dosya_yazılım_geliştirme,3,paket indirme dosyayı yükle logu yazdır terminali kapat,2,dosyayı,B-TASK,B-TASK,YÜKLE,YÜKLE,True,True,True,False
Gemini,CK-3494,dosya_yazılım_geliştirme,3,paket indirme dosyayı yükle logu yazdır terminali kapat,3,yükle,I-TASK,I-TASK,YÜKLE,YÜKLE,True,True,True,False
Gemini,CK-3494,dosya_yazılım_geliştirme,3,paket indirme dosyayı yükle logu yazdır terminali kapat,4,logu,B-TASK,B-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-3494,dosya_yazılım_geliştirme,3,paket indirme dosyayı yükle logu yazdır terminali kapat,5,yazdır,I-TASK,I-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-3494,dosya_yazılım_geliştirme,3,paket indirme dosyayı yükle logu yazdır terminali kapat,6,terminali,B-TASK,B-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3494,dosya_yazılım_geliştirme,3,paket indirme dosyayı yükle logu yazdır terminali kapat,7,kapat,I-TASK,I-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3495,dosya_yazılım_geliştirme,3,hata panelini kapat komutu yinele çıktıyı yazdır,0,hata,B-TASK,B-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3495,dosya_yazılım_geliştirme,3,hata panelini kapat komutu yinele çıktıyı yazdır,1,panelini,I-TASK,I-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3495,dosya_yazılım_geliştirme,3,hata panelini kapat komutu yinele çıktıyı yazdır,2,kapat,I-TASK,I-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3495,dosya_yazılım_geliştirme,3,hata panelini kapat komutu yinele çıktıyı yazdır,3,komutu,B-TASK,B-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-3495,dosya_yazılım_geliştirme,3,hata panelini kapat komutu yinele çıktıyı yazdır,4,yinele,I-TASK,I-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-3495,dosya_yazılım_geliştirme,3,hata panelini kapat komutu yinele çıktıyı yazdır,5,çıktıyı,B-TASK,B-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-3495,dosya_yazılım_geliştirme,3,hata panelini kapat komutu yinele çıktıyı yazdır,6,yazdır,I-TASK,I-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-3499,dosya_yazılım_geliştirme,4,terminali kapat paketi indir kurulumu yinele raporu gönder,0,terminali,B-TASK,B-TASK,KAPAT,KAPAT,True,True,True,False
Gemini,CK-3499,dosya_yazılım_geliştirme,4,terminali kapat paketi indir kurulumu yinele raporu gönder,1,kapat,I-TASK,I-TASK,KAPAT,KAPAT,True,True,True,False
